gpsSpeed,gpsCourse,gpsAccuracyVert,gpsAccuracyHor,inOut
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
-1,-1,71.8995746,1414,1
11.11,298.4126587,4,10,0
10.61,298.4126587,4,10,0
10.61,298.4126587,4,10,0
9.38,299.2183228,4,10,0
9.38,299.2183228,4,10,0
9.45,299.2183228,4,10,0
9.45,299.2183228,4,10,0
10.15,299.2183228,4,10,0
10.15,299.2183228,4,10,0
10.76,299.2183228,4,10,0
10.76,299.2183228,4,10,0
11.46,299.2183228,4,10,0
11.46,299.2183228,4,10,0
11.18,299.2183228,4,10,0
11.18,299.2183228,4,10,0
10.15,299.2183228,4,10,0
10.15,299.2183228,4,10,0
8.55,299.2183228,4,10,0
8.55,299.2183228,4,10,0
7.21,299.2183228,4,10,0
7.21,299.2183228,4,10,0
7.21,299.2183228,4,10,0
7.2,299.2183228,4,10,0
7.2,299.2183228,4,10,0
6.93,299.2183228,4,10,0
6.93,299.2183228,4,10,0
7.45,299.2183228,4,10,0
7.45,299.2183228,4,10,0
6.99,299.2183228,4,10,0
6.99,299.2183228,4,10,0
6.55,299.2183228,4,10,0
6.55,299.2183228,4,10,0
4.97,256.2890625,4,10,0
4.97,256.2890625,4,10,0
3.85,208.8260498,4,10,0
3.85,208.8260498,4,10,0
3.85,208.8260498,4,10,0
3.85,208.8260498,4,10,0
4.85,208.8260498,4,10,0
4.85,208.8260498,4,10,0
8.65,208.8260498,4,10,0
8.65,208.8260498,4,10,0
8.67,208.8260498,4,10,0
8.67,208.8260498,4,10,0
8,208.8260498,4,10,0
8,208.8260498,4,10,0
6.06,208.8260498,4,10,0
6.06,208.8260498,4,10,0
6.06,208.8260498,4,10,0
6.06,208.8260498,4,10,0
1.53,208.8260498,4,10,0
1.53,208.8260498,4,10,0
0.41,208.8260498,4,10,0
0.41,208.8260498,4,10,0
0.28,208.8260498,4,10,0
0.28,208.8260498,4,10,0
0.65,208.8260498,4,10,0
0.65,208.8260498,4,10,0
0.74,208.8260498,4,10,0
0.74,208.8260498,4,10,0
0.98,208.8260498,4,10,0
0.98,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0.39,208.8260498,4,10,0
0.39,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0.24,208.8260498,4,10,0
0.24,208.8260498,4,10,0
0.2,208.8260498,4,10,0
0.2,208.8260498,4,10,0
0,208.8260498,4,10,0
0,208.8260498,4,10,0
0.78,208.8260498,4,10,0
0.78,208.8260498,4,10,0
1.99,208.8260498,4,10,0
1.99,208.8260498,4,10,0
4.86,208.8260498,4,10,0
4.86,208.8260498,4,10,0
6.63,208.828125,4,10,0
6.63,208.828125,4,10,0
7.73,208.125,4,10,0
7.73,208.125,4,10,0
9.14,208.8457031,4,10,0
9.14,208.8457031,4,10,0
9.77,208.8457031,4,10,0
9.77,208.8457031,4,10,0
10.28,208.8457031,4,10,0
10.28,208.8457031,4,10,0
11.71,208.8457031,4,10,0
11.71,208.8457031,4,10,0
12.28,208.8457031,4,10,0
12.28,208.8457031,4,10,0
13.3,209.1769257,4,10,0
13.3,209.1769257,4,10,0
14.4,209.1769257,3,10,0
14.4,209.1769257,3,10,0
14.52,209.1769257,3,10,0
14.52,209.1769257,3,10,0
14.53,209.1769257,3,10,0
14.53,209.1769257,3,10,0
14.38,209.0605011,3,10,0
14.38,209.0605011,3,10,0
14.86,209.0605011,3,10,0
14.86,209.0605011,3,10,0
14.75,209.0605011,3,10,0
14.75,209.0605011,3,10,0
14.1,209.0605011,3,10,0
14.1,209.0605011,3,10,0
13.2,209.0605011,4,10,0
13.2,209.0605011,4,10,0
13.14,209.0605011,3,10,0
13.14,209.0605011,3,10,0
12.87,209.0605011,3,10,0
12.87,209.0605011,3,10,0
12.7,209.0605011,3,10,0
12.7,209.0605011,3,10,0
12.93,208.7059479,3,10,0
12.93,208.7059479,3,10,0
13.12,208.7059479,3,10,0
13.12,208.7059479,3,10,0
13.21,208.7059479,3,10,0
13.21,208.7059479,3,10,0
13.24,208.7059479,3,10,0
13.24,208.7059479,3,10,0
13.53,208.7059479,3,10,0
13.53,208.7059479,3,10,0
12.42,208.7059479,3,10,0
12.42,208.7059479,3,10,0
12.29,208.7059479,3,10,0
12.29,208.7059479,3,10,0
12.24,208.5964966,3,10,0
12.24,208.5964966,3,10,0
12.24,208.5964966,3,10,0
11.87,208.5964966,3,10,0
11.87,208.5964966,3,10,0
11.92,209.0401154,3,10,0
11.92,209.0401154,3,10,0
11.95,209.0401154,4,10,0
11.95,209.0401154,4,10,0
12.16,209.0401154,3,10,0
12.16,209.0401154,3,10,0
13.05,209.0401154,3,10,0
13.05,209.0401154,3,10,0
13.48,208.8816833,3,10,0
13.48,208.8816833,3,10,0
13.76,208.8816833,3,10,0
13.76,208.8816833,3,10,0
13.68,208.8816833,3,10,0
13.68,208.8816833,3,10,0
11.93,208.8816833,3,10,0
11.93,208.8816833,3,10,0
9.4,208.8816833,3,10,0
9.4,208.8816833,3,10,0
6.48,208.8816833,3,10,0
6.48,208.8816833,3,10,0
5.52,243.28125,3,10,0
5.52,243.28125,3,10,0
5.35,299.3214722,3,10,0
5.35,299.3214722,3,10,0
6.46,299.3214722,3,10,0
6.46,299.3214722,3,10,0
8.27,299.3214722,3,10,0
8.27,299.3214722,3,10,0
9.81,299.3214722,3,10,0
9.81,299.3214722,3,10,0
10.81,299.3214722,3,10,0
10.81,299.3214722,3,10,0
10.78,299.3214722,3,10,0
10.78,299.3214722,3,10,0
11.31,299.3214722,3,10,0
11.31,299.3214722,3,10,0
12.4,299.3214722,4,10,0
12.4,299.3214722,4,10,0
12.81,299.3214722,3,10,0
12.81,299.3214722,3,10,0
13.23,299.3214722,3,10,0
13.23,299.3214722,3,10,0
12.66,299.3214722,3,10,0
12.66,299.3214722,3,10,0
11.81,299.3214722,3,10,0
11.81,299.3214722,3,10,0
10.96,299.3214722,3,10,0
10.96,299.3214722,3,10,0
9.53,298.0724792,3,10,0
9.53,298.0724792,3,10,0
8.05,298.0724792,3,10,0
8.05,298.0724792,3,10,0
7.14,298.0724792,3,10,0
7.14,298.0724792,3,10,0
6.86,298.0724792,3,10,0
6.86,298.0724792,3,10,0
7.15,336.09375,3,10,0
7.15,336.09375,3,10,0
7.16,13.72802353,3,10,0
7.16,13.72802353,3,10,0
7.13,13.72802353,3,10,0
7.13,13.72802353,3,10,0
7.81,25.27788162,3,10,0
7.81,25.27788162,3,10,0
8.94,39.7265625,4,10,0
8.94,39.7265625,4,10,0
9.91,35.5078125,3,10,0
9.91,35.5078125,3,10,0
9.47,36.2109375,3,10,0
9.47,36.2109375,3,10,0
6.67,39.7265625,3,10,0
6.67,39.7265625,3,10,0
4.85,45,4,10,0
4.85,45,4,10,0
3.54,66.796875,3,10,0
3.54,66.796875,3,10,0
3.32,85.78125,3,10,0
3.32,85.78125,3,10,0
4.21,119.0845261,3,10,0
4.21,119.0845261,3,10,0
5.12,119.0845261,3,10,0
5.12,119.0845261,3,10,0
5.88,119.0845261,3,10,0
5.88,119.0845261,3,10,0
6.86,119.0845261,3,10,0
6.86,119.0845261,3,10,0
7.88,119.0845261,3,10,0
7.88,119.0845261,3,10,0
8.64,119.0845261,3,10,0
8.64,119.0845261,3,10,0
8.92,119.0845261,3,10,0
8.92,119.0845261,3,10,0
9.28,119.0845261,3,10,0
9.28,119.0845261,3,10,0
9.81,119.0845261,3,10,0
9.81,119.0845261,3,10,0
10.13,119.0845261,3,10,0
10.13,119.0845261,3,10,0
10.66,119.0845261,3,10,0
10.66,119.0845261,3,10,0
10.99,119.0845261,3,10,0
10.99,119.0845261,3,10,0
10.32,119.0845261,3,10,0
10.32,119.0845261,3,10,0
9.48,119.0845261,3,10,0
9.48,119.0845261,3,10,0
9.37,119.0845261,3,10,0
9.37,119.0845261,3,10,0
8.72,119.0845261,3,10,0
8.72,119.0845261,3,10,0
7.31,118.3764267,3,10,0
7.31,118.3764267,3,10,0
6.46,118.3764267,3,10,0
6.46,118.3764267,3,10,0
5.84,118.3764267,3,10,0
5.84,118.3764267,3,10,0
5.15,118.3764267,3,10,0
5.15,118.3764267,3,10,0
3.32,118.3764267,3,10,0
3.32,118.3764267,3,10,0
1.17,118.3764267,3,10,0
1.17,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0.16,118.3764267,3,10,0
0.16,118.3764267,3,10,0
0.2,118.3764267,4,10,0
0.2,118.3764267,4,10,0
0,87.1875,3,10,0
0,87.1875,3,10,0
0,86.8359375,3,10,0
0,86.8359375,3,10,0
0,86.484375,3,10,0
0,86.484375,3,10,0
0.15,86.1328125,4,30,0
0.15,86.1328125,4,30,0
0,86.8359375,3,30,0
0,86.8359375,3,30,0
0,86.484375,3,30,0
0,86.484375,3,30,0
0,86.484375,3,30,0
0,86.484375,3,30,0
0,86.1328125,4,30,0
0,86.1328125,4,30,0
0,86.484375,3,30,0
0,86.484375,3,30,0
0,118.3764267,3,30,0
0,118.3764267,3,30,0
0,118.3764267,3,30,0
0,118.3764267,3,30,0
0,118.3764267,4,30,0
0,118.3764267,4,30,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0.15,118.3764267,3,30,0
0.15,118.3764267,3,30,0
0.15,118.3764267,3,30,0
0.15,118.3764267,3,30,0
0.32,118.3764267,4,30,0
0.32,118.3764267,4,30,0
0,118.3764267,3,30,0
0,118.3764267,3,30,0
0,118.3764267,3,30,0
0,118.3764267,3,30,0
0,118.3764267,3,30,0
0,118.3764267,3,30,0
0,118.3764267,4,30,0
0,118.3764267,4,30,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,4,10,0
0,118.3764267,4,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,4,10,0
0,118.3764267,4,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,4,10,0
0,118.3764267,4,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,4,10,0
0,118.3764267,4,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,3,10,0
0,118.3764267,4,10,0
0,118.3764267,4,10,0
0.42,118.3764267,3,10,0
0.42,118.3764267,3,10,0
1.47,118.3764267,3,10,0
1.47,118.3764267,3,10,0
2.49,118.3764267,3,10,0
2.49,118.3764267,3,10,0
3.73,118.3764267,4,10,0
3.73,118.3764267,4,10,0
5.08,118.3764267,3,10,0
5.08,118.3764267,3,10,0
5.86,118.3764267,3,10,0
5.86,118.3764267,3,10,0
6.64,117.6459503,3,10,0
6.64,117.6459503,3,10,0
7.51,117.6459503,4,10,0
7.51,117.6459503,4,10,0
7.97,117.6459503,3,10,0
7.97,117.6459503,3,10,0
9.64,119.0041885,3,10,0
9.64,119.0041885,3,10,0
7.79,119.0041885,4,10,0
7.79,119.0041885,4,10,0
7.79,119.1176376,4,30,0
7.79,119.1176376,4,30,0
8.1,119.1176376,4,30,0
8.1,119.1176376,4,30,0
9.12,119.1176376,4,10,0
9.12,119.1176376,4,10,0
12.72,119.1176376,4,10,0
12.72,119.1176376,4,10,0
12.9,119.1176376,4,10,0
12.9,119.1176376,4,10,0
12.94,119.1176376,4,10,0
12.94,119.1176376,4,10,0
13.17,119.1176376,4,10,0
13.17,119.1176376,4,10,0
13.4,119.1176376,4,10,0
13.4,119.1176376,4,10,0
12.18,119.1176376,4,10,0
12.18,119.1176376,4,10,0
12.18,119.1176376,4,10,0
13.28,119.1176376,4,10,0
13.28,119.1176376,4,10,0
13.74,119.1176376,4,10,0
13.74,119.1176376,4,10,0
13.7,119.1176376,4,10,0
13.7,119.1176376,4,10,0
13.61,119.1176376,4,10,0
13.61,119.1176376,4,10,0
13.62,119.1176376,4,10,0
13.62,119.1176376,4,10,0
11.69,119.1176376,4,10,0
11.69,119.1176376,4,10,0
11.16,119.1176376,4,10,0
11.16,119.1176376,4,10,0
10.34,119.1176376,4,10,0
10.34,119.1176376,4,10,0
8.95,119.1176376,4,10,0
8.95,119.1176376,4,10,0
7.24,119.1176376,4,10,0
7.24,119.1176376,4,10,0
5.5,119.1176376,4,10,0
5.5,119.1176376,4,10,0
1.23,119.1176376,4,10,0
1.23,119.1176376,4,10,0
0.49,119.1176376,4,10,0
0.49,119.1176376,4,10,0
0.52,119.1176376,4,10,0
0.52,119.1176376,4,10,0
1.1,119.1176376,4,10,0
1.1,119.1176376,4,10,0
1.2,119.1176376,4,10,0
1.2,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
0.21,119.1176376,4,10,0
0.21,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
0.42,119.1176376,4,10,0
0.42,119.1176376,4,10,0
0.17,119.1176376,4,10,0
0.17,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
0.54,119.1176376,4,10,0
0.54,119.1176376,4,10,0
0,119.1176376,4,10,0
0,119.1176376,4,10,0
2.03,119.1176376,4,10,0
2.03,119.1176376,4,10,0
1.19,119.1176376,4,10,0
1.19,119.1176376,4,10,0
1.12,119.1176376,4,10,0
1.12,119.1176376,4,10,0
1.49,119.1176376,4,10,0
1.49,119.1176376,4,10,0
1.55,119.1176376,4,10,0
1.55,119.1176376,4,10,0
1.9,119.1176376,4,10,0
1.9,119.1176376,4,10,0
2.13,119.1176376,4,10,0
2.13,119.1176376,4,10,0
5.81,28.73979759,4,10,0
5.81,28.73979759,4,10,0
5.28,69.9609375,4,10,0
5.28,69.9609375,4,10,0
6.78,28.73979759,4,10,0
6.78,28.73979759,4,10,0
7.72,28.73979759,4,10,0
7.72,28.73979759,4,10,0
6.5,28.73979759,4,10,0
6.5,28.73979759,4,10,0
6.19,28.73979759,4,10,0
6.19,28.73979759,4,10,0
4.7,28.73979759,4,10,0
4.7,28.73979759,4,10,0
2.06,28.73979759,4,10,0
2.06,28.73979759,4,10,0
0.61,28.73979759,4,10,0
0.61,28.73979759,4,10,0
0.6,28.73979759,4,10,0
0.6,28.73979759,4,10,0
0.26,28.73979759,4,10,0
0.26,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0.43,28.73979759,4,10,0
0.43,28.73979759,4,10,0
0.43,28.73979759,4,10,0
0.43,28.73979759,4,10,0
0.77,153.6328125,4,10,0
0.77,153.6328125,4,10,0
0,153.6328125,4,10,0
0,153.6328125,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0,28.73979759,4,10,0
0.17,28.73979759,4,10,0
0.17,28.73979759,4,10,0
0.97,28.73979759,4,10,0
0.97,28.73979759,4,10,0
2.25,28.73979759,4,10,0
2.25,28.73979759,4,10,0
3.28,28.73979759,4,10,0
3.28,28.73979759,4,10,0
3.28,28.73979759,4,10,0
3.28,28.73979759,4,10,0
5.24,28.73979759,4,10,0
5.24,28.73979759,4,10,0
6.06,34.1015625,4,10,0
6.06,34.1015625,4,10,0
8.25,28.6762352,4,10,0
8.25,28.6762352,4,10,0
7.44,28.6762352,4,10,0
7.44,28.6762352,4,10,0
5.61,28.6762352,4,10,0
5.61,28.6762352,4,10,0
4.46,58.359375,4,10,0
4.46,58.359375,4,10,0
3.06,75.234375,4,10,0
3.06,75.234375,4,10,0
2.27,62.578125,4,10,0
2.27,62.578125,4,10,0
2.11,65.0390625,4,10,0
2.11,65.0390625,4,10,0
2.13,25.3125,4,10,0
2.13,25.3125,4,10,0
3.72,345.5859375,4,5,0
3.72,345.5859375,4,5,0
3.72,333.6328125,4,5,0
3.72,333.6328125,4,5,0
4.73,303.75,4,5,0
4.73,303.75,4,5,0
7.43,298.828125,4,5,0
7.43,298.828125,4,5,0
8.28,298.4765625,4,5,0
8.28,298.4765625,4,5,0
8.28,298.125,4,5,0
8.28,298.125,4,5,0
8.71,297.7734375,4,5,0
8.71,297.7734375,4,5,0
9.64,298.125,4,5,0
9.64,298.125,4,5,0
9.2,298.828125,4,5,0
9.2,298.828125,4,5,0
7.58,298.9378357,4,5,0
7.58,298.9378357,4,5,0
6.44,298.9378357,4,5,0
6.44,298.9378357,4,5,0
6.44,298.9378357,4,5,0
6.44,298.9378357,4,5,0
5.01,298.9378357,4,5,0
5.01,298.9378357,4,5,0
3.82,298.9378357,4,5,0
3.82,298.9378357,4,5,0
3.92,298.9378357,4,5,0
3.92,298.9378357,4,5,0
3.71,298.9378357,4,5,0
3.71,298.9378357,4,5,0
4.57,298.9378357,4,5,0
4.57,298.9378357,4,5,0
5.69,298.9378357,4,5,0
5.69,298.9378357,4,5,0
6.53,298.9378357,4,5,0
6.53,298.9378357,4,5,0
8.33,298.9378357,4,5,0
8.33,298.9378357,4,5,0
9.08,298.9378357,4,5,0
9.08,298.9378357,4,5,0
9.08,298.9378357,4,5,0
9.08,298.9378357,4,5,0
9.76,298.8292542,4,5,0
9.76,298.8292542,4,5,0
9.44,298.8292542,4,5,0
9.44,298.8292542,4,5,0
9.44,298.8292542,4,5,0
8.73,298.8292542,4,5,0
8.73,298.8292542,4,5,0
7.05,298.8292542,4,5,0
7.05,298.8292542,4,5,0
6.23,299.0703735,4,5,0
6.23,299.0703735,4,5,0
6.22,299.0703735,4,5,0
6.22,299.0703735,4,5,0
6.28,299.0703735,4,5,0
6.28,299.0703735,4,5,0
6.86,299.0703735,4,5,0
6.86,299.0703735,4,5,0
6.85,299.0703735,4,5,0
6.85,299.0703735,4,5,0
7.6,299.0703735,4,10,0
7.6,299.0703735,4,10,0
10.2,299.0703735,4,10,0
10.2,299.0703735,4,10,0
11.72,299.0703735,4,5,0
11.72,299.0703735,4,5,0
11.89,299.0703735,4,5,0
11.89,299.0703735,4,5,0
11.89,300.3112488,4,5,0
11.89,300.3112488,4,5,0
11.29,300.3112488,4,5,0
11.29,300.3112488,4,5,0
11.32,299.3433533,4,5,0
11.32,299.3433533,4,5,0
11.1,299.3433533,4,5,0
11.1,299.3433533,4,5,0
11.08,299.3433533,4,10,0
11.08,299.3433533,4,10,0
11.54,299.3433533,4,5,0
11.54,299.3433533,4,5,0
11.87,299.3433533,4,5,0
11.87,299.3433533,4,5,0
12.18,299.3433533,4,5,0
12.18,299.3433533,4,5,0
12.18,299.3433533,4,5,0
12.18,299.3433533,4,5,0
12.71,299.3433533,4,5,0
12.71,299.3433533,4,5,0
12.9,298.906311,4,5,0
12.9,298.906311,4,5,0
12.77,298.906311,4,5,0
12.77,298.906311,4,5,0
11.45,298.9480896,4,5,0
11.45,298.9480896,4,5,0
10.14,298.9480896,4,5,0
10.14,298.9480896,4,5,0
7.38,298.9480896,4,5,0
7.38,298.9480896,4,5,0
5.17,298.9480896,4,5,0
5.17,298.9480896,4,5,0
4.79,298.9480896,4,5,0
4.79,298.9480896,4,5,0
5.08,298.9480896,4,5,0
5.08,298.9480896,4,5,0
7.12,298.9480896,4,5,0
7.12,298.9480896,4,5,0
7.58,298.9480896,4,5,0
7.58,298.9480896,4,5,0
7.66,298.9480896,4,5,0
7.66,298.9480896,4,5,0
7.37,298.9480896,4,5,0
7.37,298.9480896,4,5,0
7.37,298.9480896,4,5,0
7.37,298.9480896,4,5,0
7.05,298.9480896,4,5,0
7.05,298.9480896,4,5,0
6.55,298.9480896,4,5,0
6.55,298.9480896,4,5,0
3.77,298.9480896,4,5,0
3.77,298.9480896,4,5,0
2.96,298.9480896,4,10,0
2.96,298.9480896,4,10,0
1.45,298.9480896,4,5,0
1.45,298.9480896,4,5,0
0.74,298.9480896,4,5,0
0.74,298.9480896,4,5,0
0.25,298.9480896,4,5,0
0.25,298.9480896,4,5,0
0.22,298.9480896,4,5,0
0.22,298.9480896,4,5,0
0.16,298.9480896,4,5,0
0.16,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0.18,298.9480896,4,5,0
0.18,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0.35,298.9480896,4,5,0
0.35,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,5,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0,298.9480896,4,10,0
0.29,298.9480896,4,10,0
0.29,298.9480896,4,10,0
1.38,298.9480896,4,10,0
1.38,298.9480896,4,10,0
1.73,298.9480896,4,10,0
1.73,298.9480896,4,10,0
2.65,298.9480896,4,10,0
2.65,298.9480896,4,10,0
3.78,298.9480896,4,10,0
3.78,298.9480896,4,10,0
5.94,298.9480896,4,10,0
5.94,298.9480896,4,10,0
7.63,298.9480896,4,10,0
7.63,298.9480896,4,10,0
8.17,298.9480896,4,10,0
8.17,298.9480896,4,10,0
9.04,300.9375,4,10,0
9.04,300.9375,4,10,0
9.6,305.5078125,4,10,0
9.6,305.5078125,4,10,0
8.98,303.046875,4,10,0
8.98,303.046875,4,10,0
9.57,301.640625,4,10,0
9.57,301.640625,4,10,0
9.25,299.53125,4,10,0
9.25,299.53125,4,10,0
9.15,299.4811401,3,10,0
9.15,299.4811401,3,10,0
9.59,299.4811401,3,10,0
9.59,299.4811401,3,10,0
9.49,299.4811401,3,10,0
9.49,299.4811401,3,10,0
10.23,299.4811401,3,10,0
10.23,299.4811401,3,10,0
10.41,299.4811401,3,10,0
10.41,299.4811401,3,10,0
10.18,299.4811401,3,10,0
10.18,299.4811401,3,10,0
8.76,299.4811401,3,10,0
8.76,299.4811401,3,10,0
7.02,299.4811401,3,10,0
7.02,299.4811401,3,10,0
4.89,299.4811401,3,10,0
4.89,299.4811401,3,10,0
2.4,299.4811401,3,10,0
2.4,299.4811401,3,10,0
0.6,299.4811401,3,10,0
0.6,299.4811401,3,10,0
0.71,299.4811401,3,10,0
0.71,299.4811401,3,10,0
0.47,299.4811401,3,10,0
